ID;Estado;Asunto;Solicitado;Resuelto;Rol de usuario;Agente de soporte;Servicio relacionado;Canal;Tipo;Prioridad
71716;Cerrado;Curso aparece mal en TEC digital;46069,78681;46070,38264;Estudiante;Mariana Mora;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71717;Cerrado;Solicitud de información para desmatricular curso Investigación de Operaciones;46069,81389;46070,3375;Estudiante;Mariana Mora;Solicitud de información de la institución;Correo;Solicitud;Normal
71718;Cerrado;Dudas sobre el sistema gestor de inclusiones;46069,825;46070,40556;Estudiante;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71719;Cerrado;Pregunta del tecdigital;46069,83264;46070,38542;Estudiante;Mariana Mora;Inclusiones;Correo;Solicitud;Normal
71720;Cerrado;Solicitud de restablecimiento de acceso a correo institucional;46069,92569;46070,32083;Estudiante;Mariana Mora;Solicitud de información de la institución;Correo;Solicitud;Normal
71722;Cerrado;Inclusiones 2026;46070,19583;46070,40694;Estudiante;Mariana Mora;Inclusiones;Correo;Solicitud;Normal
71723;Cerrado;Solicitud;46070,32083;46070,38333;Director/Coordinador;Mariana Mora;Actualizar miembros de comunidades;Correo;Solicitud;Normal
71724;Cerrado;Re: [Centro de Ayuda del TEC Digital] Re: INGRESO BLOQUEADO AL TEC DIGITAL;46070,36181;46070,40972;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71725;Cerrado;agregar docente a curso;46070,38194;46070,38194;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Teléfono;Solicitud;Normal
71726;Cerrado;Lista de estudiantes incompleta;46070,38958;46070,38958;Director/Coordinador;Mariana Mora;Actualizar cursos a estudiantes;Teléfono;Solicitud;Normal
71727;Cerrado;activación de cuenta;46070,41042;46070,41042;Profesor;Carlos Calvo;Activar cuentas de usuario;Chat;Solicitud;Normal
71728;Cerrado;Agregar estudiante a comunidad;46070,42361;46070,43125;Director/Coordinador;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71729;Cerrado;agregar a comunidad;46070,42917;46070,42917;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Presencial;Solicitud;Normal
71730;Cerrado;Me gustaría saber si me podían ayudar a conectarme...;46070,44583;46070,49306;Estudiante;Mariana Mora;Atención personalizada a usuarios;Correo;Solicitud;Normal
71731;Cerrado;Ayuda comunidad;46070,44861;46070,47292;Estudiante;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71732;Cerrado;Reporte de falla;46070,46667;46070,48681;Estudiante;Mariana Mora;Atención personalizada a usuarios;Correo;Solicitud;Normal
71733;Cerrado;Habilitar inclusión;46070,46736;46070,49097;Estudiante;Mariana Mora;Inclusiones;Correo;Solicitud;Normal
71734;Cerrado;Incapaz de completar la boleta de Perfil de Ingreso 2026;46070,47292;46071,31944;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71735;Cerrado;Problemas con Tec Digital;46070,47917;46101,42222;Estudiante;Mariana Mora;Solicitud de información de la plataforma;Correo;Solicitud;Normal
71736;Cerrado;Acceso al TEC Digital;46070,48194;46070,48194;Estudiante;Mariana Mora;Acceso a la plataforma TEC Digital;Teléfono;Solicitud;Normal
71737;Cerrado;Hola, no puedo ingresar al tec digital, Isaac Ben…;46070,50069;46071,33125;Externo;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71738;Cerrado;Solicitud de inclusión en curso;46070,50694;46070,575;Profesor FundaTEC;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
71739;Cerrado;Inclusión GTH 1;46070,53819;46070,57917;Estudiante;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71740;Cerrado;RV: Consulta de matrícula por inclusión del curso de proyecto de graduación;46070,54444;46091,32917;Administrativo;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71741;Cerrado;Re: [Centro de Ayuda del TEC Digital] Actualización: Información de curso;46070,54861;46070,58611;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71742;Cerrado;Acceso TEC Digital;46070,55694;46070,63611;Externo;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
71743;Cerrado;Acceso a turnitin;46070,56875;46070,59028;Profesor;Carlos Calvo;Control de plagio;Correo;Solicitud;Normal
71744;Cerrado;agregar a curso;46070,57569;46070,57569;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
71745;Cerrado;RE: Acceso a turnitin;46070,57708;46070,59097;Profesor;Carlos Calvo;Control de plagio;Correo;Solicitud;Normal
71746;Cerrado;Soliictud de cambio de profesores en el sistema;46070,58264;46070,60278;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
71747;Cerrado;Agregar estudiantes a cátedra;46070,59306;46070,60764;Profesor;Carlos Calvo;Actualizar miembros de comunidades;Correo;Solicitud;Normal
71748;Cerrado;cambio de numero de telefono;46070,59722;46070,59722;Estudiante;Carlos Calvo;Cambiar información personal;Presencial;Solicitud;Normal
71749;Cerrado;Consulta sobre retiro de curso e inconveniente en proceso de inclusión;46070,60556;46071,31667;Estudiante;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71751;Cerrado;RV: Acceso restringido en gestión de inclusión;46070,65139;46070,67917;Administrativo;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71752;Cerrado;RV: Consulta sobre el proceso de inclusión;46070,65208;46070,68056;Estudiante;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71753;Cerrado;Solicitud;46070,65417;46070,68681;Profesor;Carlos Calvo;Carpetas/Documentos;Correo;Solicitud;Normal
71754;Cerrado;Inclusiones;46070,68333;46070,68333;Estudiante;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71755;Cerrado;Problemas con el correo del tecdigital;46070,72917;46071,43403;Estudiante;Carlos Calvo;Cambio de contraseña;Correo;Solicitud;Normal
71756;Cerrado;Actualizar miembros de Estática 2109;46070,80625;46071,325;Profesor;Carlos Calvo;Actualizar miembros de comunidades;Correo;Solicitud;Normal
71757;Cerrado;Error en sistema de inclusión;46070,83958;46071,38472;Estudiante;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71758;Cerrado;Borrado de carpetas que no se usan;46070,85;46073,31944;Profesor;Carlos Calvo;Carpetas/Documentos;Correo;Solicitud;Normal
71759;Cerrado;Solicitud de creación de grupos;46070,85;46072,69861;Administrativo;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
71760;Cerrado;Consulta;46070,86042;46071,33403;Estudiante;;;;;'-
71762;Cerrado;Consulta;46070,8625;46071,33472;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71763;Cerrado;Solicitud acceso a Turnitin;46071,16736;46071,32917;Profesor;Carlos Calvo;Control de plagio;Correo;Solicitud;Normal
71765;Cerrado;Inconveniente con el sistema de inclusiones;46071,30625;46071,33611;Estudiante;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71766;Cerrado;Corregir nombre;46071,33264;46071,48889;Administrativo FundaTEC;Carlos Calvo;Cambiar información personal;Correo;Solicitud;Normal
71767;Cerrado;Uso de plataforma para asistentes;46071,33333;46071,33889;Profesor;Carlos Calvo;Solicitud de capacitación;Correo;Solicitud;Normal
71768;Cerrado;Problema con página de inicio;46071,35;46071,40069;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71769;Cerrado;Correo a estudiantes TEC;46071,35556;46071,4125;Administrativo;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
71770;Cerrado;ACTUALIZACIÓN COMUNIDAD DE CÁLCULO Y ÁLGEBRA LINEAL;46071,35625;46071,43542;Profesor;Carlos Calvo;Actualizar miembros de comunidades;Correo;Solicitud;Normal
71771;Cerrado;Consulta sobre correos de carrera;46071,375;46084,48542;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71772;Cerrado;Curso de Acondicionamiento;46071,37917;46071,42778;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
71773;Cerrado;Solicitud de ingreso al TEC Digital;46071,39514;46071,49236;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
71774;Cerrado;cambio de comunidad;46071,39861;46071,39861;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Presencial;Solicitud;Normal
71775;Cerrado;RV: Consulta;46071,41458;46071,42361;Administrativo;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71776;Cerrado;Activación cuenta TEC Digital;46071,42083;46071,47917;Estudiante;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
71777;Cerrado;Apertura al TEC Digital;46071,43889;46071,48681;Administrativo;Carlos Calvo;Creación de curso;Correo;Solicitud;Normal
71778;Cerrado;Necesito cambiar una comunidad por cambio de carrera;46071,45833;46071,46458;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71779;Cerrado;Envío de convocatoria de Estudiantes Campus Central para Proyecto;46071,45903;46072,32778;Profesor;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
71780;Cerrado;Solicito que me agreguen a la cátedra de Matemática general;46071,4625;46071,48472;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71781;Cerrado;Solicito que me agreguen a la cátedra de química ll;46071,46389;46071,48472;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71782;Cerrado;Soporte Tecdigital;46071,46458;46071,59097;Estudiante;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
71783;Cerrado;Falla sobre envío de mensajes;46071,46736;46071,54722;Profesor;Carlos Calvo;Problemas con correos;Correo;Solicitud;Normal
71784;Cerrado;Favor incluir estudiante;46071,49861;46072,32014;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71785;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46071,54167;46071,55625;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71786;Cerrado;Solicitud de incorporación de estudiantes – Comunidad Matemática General (TEC Digital);46071,54792;46071,57778;Profesor;Carlos Calvo;Actualizar miembros de comunidades;Correo;Solicitud;Normal
71787;Cerrado;capacitación uso del tec digital;46071,56667;46071,58056;Estudiante;Carlos Calvo;Solicitud de capacitación;Correo;Solicitud;Normal
71788;Cerrado;Cuenta TEC Digital;46071,56875;46072,32014;Estudiante;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
71789;Cerrado;activar cuenta;46071,57847;46071,57847;Estudiante;Carlos Calvo;Activar cuentas de usuario;Correo;Incidente;Normal
71790;Cerrado;RV: Consulta sobre el proceso de inclusión;46071,58889;46071,59306;Administrativo;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71791;Cerrado;Solicitud apertura TEC Digital: FUNDAMENTOS 6 SIGMA P126 G1;46071,62847;46071,65139;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
71792;Cerrado;Solicitud apertura TEC Digital: FUNDAMENTOS 6 SIGMA P126 G2;46071,63125;46071,66528;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71793;Cerrado;Colaboración para agregar personas tutoras de Física General;46071,66597;46071,68958;Profesor;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71794;Cerrado;Problema TecDigital;46071,66944;46072,43056;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71795;Cerrado;agregar a cursos;46071,67431;46071,67431;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Teléfono;Solicitud;Normal
71796;Cerrado;Cambio de Comunidad;46071,69722;46072,32986;Estudiante;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71797;Cerrado;Solicito que me agreguen a la cátedra de Laboratorio de química ll;46071,7;46072,33472;Estudiante;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71798;Cerrado;RE: [Centro de Ayuda del TEC Digital];46071,72083;46072,33611;Profesor;Carlos Calvo;Actualizar miembros de comunidades;Correo;Solicitud;Normal
71800;Cerrado;Restablecimiento de Contraseña;46072,40764;46072,41111;Administrativo FundaTEC;Mariana Mora;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71801;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46072,42431;46072,44028;Administrativo FundaTEC;Mariana Mora;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71802;Cerrado;Solicitud apertura TEC Digital: MATEMÁTICA P126 G1;46072,43125;46072,45625;Administrativo FundaTEC;Mariana Mora;Creación cursos FundaTEC;Correo;Solicitud;Normal
71803;Cerrado;Solicitud apertura TEC Digital: MATEMÁTICA P126 G2;46072,43125;46072,45694;Administrativo FundaTEC;Mariana Mora;Creación cursos FundaTEC;Correo;Solicitud;Normal
71804;Cerrado;Acceso al TEC Digital;46072,46389;46072,46389;Estudiante;Mariana Mora;Activar cuentas de usuario;Teléfono;Solicitud;Normal
71805;Cerrado;Solicitud apertura TEC Digital: LIDERAZGO P126 G2;46072,46875;46072,59236;Administrativo FundaTEC;Mariana Mora;Creación cursos FundaTEC;Correo;Solicitud;Normal
71806;Cerrado;Solicitud apertura TEC Digital: LIDERAZGO P126 G1;46072,46875;46072,59306;Administrativo FundaTEC;Mariana Mora;Creación cursos FundaTEC;Correo;Solicitud;Normal
71807;Cerrado;Problemas con mi correo;46072,47361;46072,49306;Estudiante;Carlos Calvo;Problemas con correos;Correo;Solicitud;Normal
71808;Cerrado;Solicitud de inclusión en plataforma de cursos;46072,48542;46072,49653;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
71809;Cerrado;Cátedra de Dibujo Industrial;46072,49028;46072,675;Director/Coordinador;Carlos Calvo;Actualizar miembros de comunidades;Correo;Solicitud;Normal
71810;Cerrado;Agregar estudiante a comunidad;46072,50347;46072,55;Director/Coordinador;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71811;Cerrado;Cambio de carrera;46072,55694;46072,59167;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71812;Cerrado;Reporte de fallo en plataforma - Sandy Paola Pinzón Zea- Carné 2026801016;46072,57292;46072,58611;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71813;Cerrado;Ingreso al TEC Digital;46072,58333;46072,58958;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
71814;Cerrado;agregar estudiantes a cursu;46072,58472;46072,58472;Profesor;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Teléfono;Solicitud;Normal
71815;Cerrado;Actualización de carrera;46072,59583;46072,59583;Estudiante;Mariana Mora;Atención personalizada a usuarios;Teléfono;Solicitud;Normal
71816;Cerrado;Inclusión a Cátedra de Resistencia de Materiales;46072,60694;46072,60694;Estudiante;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Presencial;Solicitud;Normal
71817;Cerrado;Problemas para llenar una boleta de primer ingreso.;46072,61111;46073,38125;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71818;Cerrado;Acceso al TEC Digital;46072,61458;46072,61458;Estudiante;Mariana Mora;Acceso a la plataforma TEC Digital;Teléfono;Solicitud;Normal
71819;Cerrado;Agregar estudiantes a cátedra;46072,63472;46072,64097;Profesor;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71820;Cerrado;INCORPORACION EN CURSOS;46072,65278;46072,66667;Administrativo;Mariana Mora;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
71821;Cerrado;Actualización de cursos;46072,80556;46073,39028;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71822;Cerrado;Acceso a microsoft online;46072,82292;46073,39653;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71823;Cerrado;Solicitud de apertura de cuenta de correo y acceso a TEC Digital;46072,97431;46073,39722;Profesor;;;Correo;Solicitud;'-
71825;Cerrado;Fw: Solicitud de apertura de cuenta de correo y acceso a TEC Digital;46073,30972;46073,41736;Profesor;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
71826;Cerrado;Fw: Contacto_asistente_IS2026;46073,31042;46073,40139;Estudiante;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71827;Cerrado;Ingreso al TEC Digital;46073,32222;46073,41736;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71828;Cerrado;Problema con mi correo;46073,34375;46073,41875;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71829;Cerrado;RE: Contacto_asistente_IS2026;46073,35903;46073,41944;Estudiante;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71830;Cerrado;Consulta Urgente Lic - TEC Digital;46073,36319;46073,44722;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71831;Cerrado;Clave de formulario;46073,44861;46073,44861;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71832;Cerrado;Envío aviso estudiantes;46073,45347;46073,56458;Administrativo;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
71833;Cerrado;Solicitud de inclusión a la comunidad de Cálculo Superior;46073,47083;46073,49722;Director/Coordinador;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71834;Cerrado;Visibilidad de solicitud de inclusión;46073,48472;46073,48472;Estudiante;Mariana Mora;Inclusiones;Teléfono;Solicitud;Normal
71835;Cerrado;Error en página principal;46073,49931;46073,49931;Profesor;Mariana Mora;Atención personalizada a usuarios;Teléfono;Solicitud;Normal
